acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,Battery Level,Timestamp,Temperature,Step,Calorie,Sleep State,Sleep Hour,Sleep Minute,Action,Device
0.071670658,-0.128429285,1.008226600858111,0.44478906158940656,-3.147267408,2.225897642204224,100,12/17/2025 15:15,36.33,61,15.85,Awake,0,0,Walking,EMA01
-0.120812806,0.11496107482152998,0.9912537500662888,-0.590154555,2.444620958657583,3.4146279588132726,100,12/17/2025 15:16,36.46,66,17.36,Awake,0,0,Walking,EMA01
-0.122902061,-0.125188504,0.9717066494100538,3.9034458424385443,3.150017903612553,-2.737839608,100,12/17/2025 15:17,36.39,73,18.79,Awake,0,0,Walking,EMA01
-0.031573085,-0.124006294,1.0900928352098824,0.27721786740880283,-3.569896572,-2.831252469,100,12/17/2025 15:18,35.85,73,20.42,Awake,0,0,Walking,EMA01
0.097331589,0.045567868,1.0007204274052048,-2.853141228,-3.339497712,-1.236735893,100,12/17/2025 15:19,36.41,78,20.94,Awake,0,0,Walking,EMA01
0.081791497,0.07034612,0.9730261272457916,-3.098795529,2.2618962112718517,-1.33880341,99,12/17/2025 15:20,35.97,86,22.93,Awake,0,0,Walking,EMA01
-0.008956581,-0.073255837,0.9732791633065186,-0.61430886,-2.621839766,-2.914669963,99,12/17/2025 15:21,36.36,93,24.36,Awake,0,0,Walking,EMA01
0.1480308613022688,0.082912096,1.0605539884127837,3.4932612320619905,3.1098806095183713,-2.396561352,99,12/17/2025 15:22,36.61,98,25.21,Awake,0,0,Walking,EMA01
-0.027437091,-0.058192831,0.9755214851082988,2.0810129871924232,-1.176032622,3.099005870038342,99,12/17/2025 15:23,35.87,98,27.13,Awake,0,0,Walking,EMA01
0.044678101,-0.056926579,1.0983178523856374,-3.761919851,3.469961483613867,0.11524899301726421,99,12/17/2025 15:24,36.77,106,28.1,Awake,0,0,Walking,EMA01
-0.024646036,0.051117571,0.9177575376761824,-1.06929645,-2.033890335,-0.24242558,99,12/17/2025 15:25,36.03,111,29.62,Awake,0,0,Walking,EMA01
0.13884000490525375,-0.062770724,0.9956331077299068,0.4088636035839457,0.6876035868821715,-1.868502784,99,12/17/2025 15:26,36.53,117,30.44,Awake,0,0,Walking,EMA01
-0.02209037,-0.023551696,1.007416286691337,-3.107258285,-0.524385838,-3.419449989,99,12/17/2025 15:27,36.14,119,31.22,Awake,0,0,Walking,EMA01
0.001928082,0.047259569460413986,0.9829043539229299,2.443528750424824,2.6820735806665947,1.7473740902315607,99,12/17/2025 15:28,36.41,121,31.98,Awake,0,0,Walking,EMA01
0.055814738,-0.133897293,1.0159846854484842,-2.841525094,0.8339406541803003,-2.059477007,99,12/17/2025 15:29,36.45,128,32.87,Awake,0,0,Walking,EMA01
-0.066679355,0.039341898,1.0019358049077232,-1.894995252,-2.839406711,-2.408046565,99,12/17/2025 15:30,36.13,131,33.37,Awake,0,0,Walking,EMA01
-0.011874632,0.12402561742997734,0.9118470422251269,-0.385380946,2.3982751151641546,-1.795198719,99,12/17/2025 15:31,36.66,131,34.74,Awake,0,0,Walking,EMA01
-0.001422351,-0.10961744,0.9587178064419727,0.4023739823427004,-1.229802277,-2.170895991,99,12/17/2025 15:32,35.85,138,35.58,Awake,0,0,Walking,EMA01
-0.017449404,0.10821340621917466,0.933414662,3.087974359187217,-3.69970869,-0.460213363,99,12/17/2025 15:33,36.08,144,36.21,Awake,0,0,Walking,EMA01
0.13249998391399567,-0.086192209,1.0804021060778604,3.6854727401172767,-3.70674184,1.138647858398663,99,12/17/2025 15:34,36.21,148,36.74,Awake,0,0,Walking,EMA01
0.030848525909504376,-0.081517306,0.9546823090365627,-3.535710037,2.5427314222768356,-0.741582235,99,12/17/2025 15:35,36.56,156,38.35,Awake,0,0,Walking,EMA01
0.13525354542646909,-0.088436085,0.9037025068491455,0.8514652027386447,2.555905020320469,-1.149902326,99,12/17/2025 15:36,36.27,158,40.29,Awake,0,0,Walking,EMA01
-0.095261565,0.12731735005916858,0.958745847,1.6261432382945138,-2.500339224,-3.709287327,99,12/17/2025 15:37,36.55,166,41.4,Awake,0,0,Walking,EMA01
-0.004817636,0.075670929,0.9735528605113377,2.3119441236333245,1.705455850034518,2.8469242587026304,99,12/17/2025 15:38,35.92,167,42.55,Awake,0,0,Walking,EMA01
0.043426826,0.056775844448443746,1.0421680208128936,2.4249951526271367,-3.536170884,-0.57461149,99,12/17/2025 15:39,36.42,168,43.91,Awake,0,0,Walking,EMA01
-0.103591441,-0.131649108,1.0561739494749431,-1.036535066,-2.771880191,-3.040496623,99,12/17/2025 15:40,36.65,176,45.51,Awake,0,0,Walking,EMA01
-0.035213782,-0.145214682,0.9140914687414443,-2.267949364,2.903314309159442,3.8689515281313396,99,12/17/2025 15:41,36.54,182,46.67,Awake,0,0,Walking,EMA01
-0.114142632,0.00587058,1.099944881642535,-3.173684997,0.9086501099468887,-3.413913069,99,12/17/2025 15:42,36.75,189,48.17,Awake,0,0,Walking,EMA01
-0.115728185,-0.017108791,1.029780605947031,0.551548898,1.0644040390665346,0.6464907721212194,99,12/17/2025 15:43,36.19,194,48.8,Awake,0,0,Walking,EMA01
0.045548406,0.025767539440275516,0.9561125726191212,2.026026518530717,1.6937600182297228,-0.847327492,99,12/17/2025 15:44,36.68,196,49.55,Awake,0,0,Walking,EMA01
-0.132022523,0.04354625,0.9151854074630729,0.9715500105327752,3.741574659016008,2.0692666262045956,99,12/17/2025 15:45,36.58,203,50.91,Awake,0,0,Walking,EMA01
0.080860159,-0.060589852,1.0367111572624736,3.3842131159798745,-2.28563065,-2.721272505,99,12/17/2025 15:46,36.17,205,51.56,Awake,0,0,Walking,EMA01
-0.149831379,0.13287940465178746,1.093707007185609,2.090125846245577,2.0902730700270817,0.8900374672552038,99,12/17/2025 15:47,36.59,205,52.24,Awake,0,0,Walking,EMA01
0.006494006,0.046632071,0.913686464,3.594632946549945,2.775264505,1.2062082359508493,99,12/17/2025 15:48,36.54,213,52.83,Awake,0,0,Walking,EMA01
-0.122236191,0.1397777816323074,0.9744970906825481,0.19136038119631582,3.511173342738461,0.2297202572594852,99,12/17/2025 15:49,36.78,221,53.35,Awake,0,0,Walking,EMA01
0.018519651,-0.039975947,1.0828112200467184,-0.121805652,1.5124858226112519,0.26018422025956855,99,12/17/2025 15:50,36.01,224,54.01,Awake,0,0,Walking,EMA01
-0.026761238,-0.006245494,0.9359646976506317,-2.717880983,1.9460356279709243,-1.265288182,99,12/17/2025 15:51,35.83,225,55.17,Awake,0,0,Walking,EMA01
0.027890048,0.069352717,1.0706551800637274,-2.017053701,-0.85570787,-2.741554544,99,12/17/2025 15:52,36.44,232,56.22,Awake,0,0,Walking,EMA01
0.06947116,-0.053716441,1.073798063627482,-0.835403839,-2.968281106,-3.866489909,98,12/17/2025 15:53,36.66,237,57.55,Awake,0,0,Walking,EMA01
-0.09753402,0.065703455,0.9282148514907683,-1.194547266,-2.080257083,2.3778499233559964,98,12/17/2025 15:54,36.52,239,58.98,Awake,0,0,Walking,EMA01
0.1040288525384567,0.080905735,1.0108458460245078,0.3962817550805182,-0.824505232,-0.334571379,98,12/17/2025 15:55,36.74,244,60.2,Awake,0,0,Walking,EMA01
-0.123927679,0.017732824553602117,1.0422176020020406,-0.811906564,3.8609829033632774,3.8846515781564257,98,12/17/2025 15:56,35.96,248,61.03,Awake,0,0,Walking,EMA01
-0.031290949,-0.009508271,1.0402276874289624,2.4277468885348696,-2.767423872,-3.209372259,98,12/17/2025 15:57,36.09,251,61.71,Awake,0,0,Walking,EMA01
0.014253689,0.12538726275617781,0.9414971705767523,-2.327633024,-0.565003766,-3.793478322,98,12/17/2025 15:58,35.94,252,63.7,Awake,0,0,Walking,EMA01
0.060634345868987166,0.11491907483477301,1.0591272405735765,2.353931098103705,1.4013987462776827,0.007251305,98,12/17/2025 15:59,35.81,253,64.48,Awake,0,0,Walking,EMA01
-0.04710935,-0.078842966,0.9087797174172988,3.4313687845595533,-0.225707231,-0.872551213,98,12/17/2025 16:00,36.59,256,65.11,Awake,0,0,Walking,EMA01
0.13556904403698486,-0.078777056,0.9919126987964741,0.48235756078674275,2.489618017336946,-3.848666182,98,12/17/2025 16:01,36.38,259,66.66,Awake,0,0,Walking,EMA01
0.032798516,0.051845389,0.9642685201406873,0.42614590536435326,2.4960824835187987,-0.554818283,98,12/17/2025 16:02,36.53,263,67.39,Awake,0,0,Walking,EMA01
